,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,Launch_Year
115457,1586234667,"Help Me Write  ""Part One"" (Canceled)",Pop,Music,USD,2010-08-07,3500.0,2010-06-23 05:19:32,40.0,canceled,3,US,40.0,40.0,3500.0,2010
115483,1586362126,Proposals ,Narrative Film,Film & Video,USD,2010-11-28,2500.0,2010-10-19 23:32:11,2855.5,successful,73,US,2855.5,2855.5,2500.0,2010
115524,1586550320,"""Comin To Getcha"" New Ground Breaking Pop Album ",Pop,Music,USD,2010-07-11,1000.0,2010-05-11 07:32:40,1020.0,successful,19,US,1020.0,1020.0,1000.0,2010
115527,1586563401,Tableau Vivant of the Delirium Constructions Part II: A live performance art event. (Canceled),Photography,Photography,USD,2010-10-15,20000.0,2010-07-26 15:23:53,935.0,canceled,10,US,935.0,935.0,20000.0,2010
115542,1586656656,"AN ECO-VENTURE, ONE GARMENT AT A TIME",Fashion,Fashion,USD,2010-09-03,5258.0,2010-08-09 23:42:43,5732.0,successful,111,US,5732.0,5732.0,5258.0,2010
115566,1586771777,The Loneliness of the Long Distance Kicker - A feature documentary,Documentary,Film & Video,USD,2010-08-23,6000.0,2010-06-22 18:27:11,750.0,failed,6,US,750.0,750.0,6000.0,2010
115601,158696938,Self Help,Documentary,Film & Video,USD,2010-07-31,5000.0,2010-06-01 21:47:21,5001.0,successful,45,US,5001.0,5001.0,5000.0,2010
115667,1587276380,Sarah White needs love too! Double release before I pop!,Electronic Music,Music,USD,2010-07-18,6500.0,2010-06-11 05:29:28,2671.0,failed,60,US,2671.0,2671.0,6500.0,2010
115702,1587453514,"Help Lacie publish her inspiring novel ""October Rain""",Fiction,Publishing,USD,2010-11-13,1500.0,2010-10-14 01:01:55,1598.0,successful,51,US,1598.0,1598.0,1500.0,2010
115706,1587469383,Voices of Justice: The story of California's crowded prisons,Journalism,Journalism,USD,2010-11-24,2500.0,2010-10-25 19:39:31,2506.0,successful,46,US,2506.0,2506.0,2500.0,2010
115748,1587704728,Build a skatepark in Hartford.,Product Design,Design,USD,2011-01-13,2500.0,2010-10-15 21:19:20,705.0,failed,24,US,705.0,705.0,2500.0,2010
115763,1587773470,Leviticus Jewelry 2010 Trade Show,Fashion,Fashion,USD,2010-07-10,5000.0,2010-05-24 19:23:55,5050.0,successful,69,US,5050.0,5050.0,5000.0,2010
115774,1587848980,Upcounty Theatre! The beginning...,Theater,Theater,USD,2010-08-17,3000.0,2010-05-19 14:22:33,3175.0,successful,48,US,3175.0,3175.0,3000.0,2010
115790,1587913611,A Christmas Album from Her Majesty's Orchestra,Classical Music,Music,USD,2010-10-31,1500.0,2010-09-30 16:14:36,2275.0,successful,53,US,2275.0,2275.0,1500.0,2010
115853,1588222391,POEMS IN RECOVERY,Poetry,Publishing,USD,2011-02-26,4000.0,2010-12-28 15:40:56,355.0,failed,7,US,355.0,355.0,4000.0,2010
115902,1588462496,HOW MATA HARI LOST HER HEAD AND FOUND HER BODY: Help me save her!,Shorts,Film & Video,USD,2010-03-08,800.0,2010-02-05 23:21:50,1038.67,successful,48,US,1038.67,1038.67,800.0,2010
116006,158908835,Join me in making my next Christian CD. Help me share the gospel of Jesus Christ.,Music,Music,USD,2010-10-28,20000.0,2010-09-28 01:24:43,2590.0,failed,10,US,2590.0,2590.0,20000.0,2010
116020,1589167430,Sustainable Free Range Chicken Egg Farm  ,Food,Food,USD,2010-07-22,2250.0,2010-06-22 02:13:08,0.0,failed,0,US,0.0,0.0,2250.0,2010
116023,1589172343,Last Day's Rise: A Western Clint Eastwood Style!  (Canceled),Narrative Film,Film & Video,USD,2011-03-15,2000.0,2010-12-15 11:43:02,285.0,canceled,9,US,285.0,285.0,2000.0,2010
116049,158929016,The Seminarian - The Pain of Love is Real,Film & Video,Film & Video,USD,2010-07-20,3000.0,2010-06-14 03:38:50,3000.0,successful,12,US,3000.0,3000.0,3000.0,2010
116069,1589425275,The Awakening,Publishing,Publishing,USD,2010-10-09,2000.0,2010-08-24 05:25:54,0.0,failed,0,US,0.0,0.0,2000.0,2010
116141,158983315,"This Hero, A Legend's Recording Studio Allowance",Music,Music,USD,2010-04-21,800.0,2010-02-19 01:43:38,15.0,failed,1,US,15.0,15.0,800.0,2010
116181,1590063079,After the Quake,Documentary,Film & Video,USD,2010-10-09,1500.0,2010-09-09 00:23:47,3210.03,successful,41,US,3210.03,3210.03,1500.0,2010
116239,1590369663,Gravediggers: Save the Kodachrome In My Fridge,Shorts,Film & Video,USD,2010-11-25,225.0,2010-10-26 04:35:15,251.0,successful,8,US,251.0,251.0,225.0,2010
116325,1590857639,8-Bit Cities: real-world maps that look like 80s video games,Video Games,Games,USD,2010-04-08,3000.0,2010-03-08 06:27:58,3870.0,successful,68,US,3870.0,3870.0,3000.0,2010
116441,1591486909,The Avelinos Production (High-Tones LLC),Documentary,Film & Video,USD,2010-11-10,25000.0,2010-10-11 05:47:10,5.0,failed,1,US,5.0,5.0,25000.0,2010
116572,1592175467,MIXER A Nick Lanciano Film,Film & Video,Film & Video,USD,2010-12-09,5000.0,2010-11-09 05:42:22,240.0,failed,4,US,240.0,240.0,5000.0,2010
116604,1592349786,AGGRESSOR (an immersive kinetic sound installation),Digital Art,Art,USD,2011-01-30,350.0,2010-12-21 21:21:22,25.0,failed,3,US,25.0,25.0,350.0,2010
116610,1592386151,C.S. Tere Pirate Ship,Sculpture,Art,USD,2010-08-06,3000.0,2010-07-13 10:29:22,3315.78,successful,92,US,3315.78,3315.78,3000.0,2010
116621,1592430507,"""Goldfish"" - a short film",Shorts,Film & Video,USD,2010-07-17,25000.0,2010-05-22 05:07:12,0.0,failed,0,US,0.0,0.0,25000.0,2010
116677,1592790684,Sanctimonia,Video Games,Games,USD,2010-09-13,10000.0,2010-06-15 07:55:26,560.0,failed,6,US,560.0,560.0,10000.0,2010
116694,1592888550,"New Generifus Album ""I Don't Have to Worry"" Cassette and CD Release",Indie Rock,Music,USD,2010-11-17,500.0,2010-09-18 00:36:40,653.0,successful,38,US,653.0,653.0,500.0,2010
116780,1593344729,Gentleman of Orchard Park (the World's First Sitcomic),Comics,Comics,USD,2010-06-14,10000.0,2010-03-16 15:20:45,130.0,failed,3,US,130.0,130.0,10000.0,2010
116937,1594033403,"The Mystical ""Magical"" ""Real-life Sci-fi"" Mysteries of the Catholic Mass",Painting,Art,USD,2010-09-17,4000.0,2010-07-19 04:00:50,202.0,failed,6,US,202.0,202.0,4000.0,2010
116957,1594120948,ORIXAS - THE GODS OF UMBANDA,Theater,Theater,USD,2011-03-24,3000.0,2010-12-24 21:20:06,0.0,failed,0,US,0.0,0.0,3000.0,2010
117019,1594394881,Let us entertain you with a new MUSIC VIDEO!,Shorts,Film & Video,USD,2010-12-31,2500.0,2010-12-01 20:55:32,2520.0,successful,48,US,2520.0,2520.0,2500.0,2010
117156,1595014626,"Machine Theatre presents ""wee"" by PlayPlay! Theatre",Theater,Theater,USD,2010-12-05,1500.0,2010-11-20 02:07:12,150.0,failed,2,US,150.0,150.0,1500.0,2010
117203,1595236700,"""When."" A Post-Apocalyptic Short Film.",Shorts,Film & Video,USD,2011-01-01,1500.0,2010-11-12 23:05:25,1731.0,successful,30,US,1731.0,1731.0,1500.0,2010
117241,1595490905,Get Your Dance On!,Dance,Dance,USD,2010-10-17,2500.0,2010-10-07 07:49:15,2528.0,successful,41,US,2528.0,2528.0,2500.0,2010
117269,1595684497,"SHORT ACTION FILM ""BREAKING OUT""",Shorts,Film & Video,USD,2010-11-26,2000.0,2010-10-27 11:49:52,2108.0,successful,20,US,2108.0,2108.0,2000.0,2010
117336,1596012215,An iPhone App for the Blind!,Software,Technology,USD,2010-09-29,1000.0,2010-09-22 00:51:03,0.0,failed,0,US,0.0,0.0,1000.0,2010
117342,1596033258,For the Love of L.A.,Shorts,Film & Video,USD,2011-03-02,5000.0,2010-12-10 08:12:45,367.0,failed,6,US,367.0,367.0,5000.0,2010
117492,1596850729,American Africans: Reclaiming an African Identity in America,Documentary,Film & Video,USD,2010-10-28,4000.0,2010-09-18 00:29:10,551.0,failed,11,US,551.0,551.0,4000.0,2010
117502,1596900635,The Highly Observant Bill White; a short film,Shorts,Film & Video,USD,2011-01-09,6500.0,2010-12-10 23:09:15,320.0,failed,4,US,320.0,320.0,6500.0,2010
117523,1597053296,Inverse - Tour 2011 Coast to Coast,Music,Music,USD,2011-01-24,5000.0,2010-11-25 07:30:58,300.0,failed,12,US,300.0,300.0,5000.0,2010
117534,1597113917,Brass Knuckle Ballad (Independently Produced Film),Narrative Film,Film & Video,USD,2010-05-11,15000.0,2010-03-10 08:48:44,15100.0,successful,42,US,15100.0,15100.0,15000.0,2010
117536,1597128142,Help Jack Mack complete their 30th Anniversary Album,Music,Music,USD,2010-12-23,10000.0,2010-10-24 10:54:49,1200.0,failed,5,US,1200.0,1200.0,10000.0,2010
117609,1597525780,limited edition tee-shirts to celebrate debut album launch ,Fashion,Fashion,USD,2010-08-30,690.0,2010-07-11 04:07:32,85.0,failed,3,US,85.0,85.0,690.0,2010
117614,1597545572,FUNding the 'Futile & Fooled' Music Video ,Pop,Music,USD,2010-11-01,500.0,2010-10-20 20:32:43,500.0,successful,11,US,500.0,500.0,500.0,2010
117651,1597715692,CRUDE Fight for the First Amendment,Journalism,Journalism,USD,2010-07-01,20000.0,2010-05-20 19:03:55,30743.01,successful,479,US,30743.01,30743.01,20000.0,2010
117673,1597818635,Moving Forward: it's Zeitgeist film Project Materials time,Documentary,Film & Video,USD,2011-01-10,5000.0,2010-12-29 10:24:53,108.0,failed,1,US,108.0,108.0,5000.0,2010
117679,1597870404,Cards Against Humanity,Tabletop Games,Games,USD,2011-01-30,4000.0,2010-12-01 07:56:09,15570.87,successful,758,US,15570.87,15570.87,4000.0,2010
117693,159795560,Arkham Sanitarium Prop Package,Art,Art,USD,2010-08-24,1300.0,2010-08-04 11:27:10,1790.1,successful,68,US,1790.1,1790.1,1300.0,2010
117725,1598159965,"Be a part of our project, Promises and Lies!",Music,Music,USD,2010-06-06,2000.0,2010-05-06 06:02:11,670.0,failed,9,US,670.0,670.0,2000.0,2010
117746,1598272615,All Smiles In The Studio,Indie Rock,Music,USD,2010-12-23,3000.0,2010-11-23 19:12:13,3975.66,successful,103,US,3975.66,3975.66,3000.0,2010
117755,1598304639,Generate Energy For Barn Razing & Redevelopment At The Imagination Station In Detroit,Performance Art,Art,USD,2010-10-12,2011.0,2010-09-23 19:15:18,2521.0,successful,36,US,2521.0,2521.0,2011.0,2010
117835,1598697282,Donovan launches his debut album!!,Indie Rock,Music,USD,2010-05-31,2500.0,2010-03-16 23:51:32,2525.0,successful,34,US,2525.0,2525.0,2500.0,2010
117904,1599097870,Never a Bystander,Documentary,Film & Video,USD,2010-11-22,10000.0,2010-10-23 19:58:07,816.0,failed,16,US,816.0,816.0,10000.0,2010
117951,1599358045,Solidarity South of the Border: A Radical Photodocumentary Project,Photography,Photography,USD,2010-12-02,2500.0,2010-10-15 09:06:13,845.0,failed,15,US,845.0,845.0,2500.0,2010
117975,1599494347,Terp2it: Half Man Half Beard ,World Music,Music,USD,2010-10-23,500.0,2010-09-20 18:58:50,640.0,successful,22,US,640.0,640.0,500.0,2010
118042,1599854779,"PND GERMAN TOUR OF ""CIRCUITS""",Dance,Dance,USD,2010-10-10,2500.0,2010-09-07 02:53:15,2650.0,successful,38,US,2650.0,2650.0,2500.0,2010
118227,1600727795,FOREIGN LETTERS: Ela Thier completes the film! (Canceled),Documentary,Film & Video,USD,2010-09-05,24000.0,2010-07-19 21:06:13,528.0,canceled,4,US,528.0,528.0,24000.0,2010
118234,1600752979,I AM . . . a canvas!,Painting,Art,USD,2010-03-31,450.0,2010-03-01 17:54:33,610.0,successful,17,US,610.0,610.0,450.0,2010
118242,1600797267,"Publish and market ""Time is of the Essence"" a dream eager to be read.",Fiction,Publishing,USD,2010-07-31,6500.0,2010-06-15 20:28:09,0.0,failed,0,US,0.0,0.0,6500.0,2010
118243,1600798711,Mountain Man Fest,Indie Rock,Music,USD,2010-05-13,65000.0,2010-04-12 05:40:21,7377.0,failed,167,US,7377.0,7377.0,65000.0,2010
118318,1601188825,Help Support Book On The Art Of Chocolate Making (Canceled),Nonfiction,Publishing,USD,2010-05-27,1092.0,2010-02-27 06:44:08,0.0,canceled,0,US,0.0,0.0,1092.0,2010
118323,1601196703,Handmade reminders from Santa,Crafts,Crafts,USD,2010-05-31,1000.0,2010-04-21 04:02:08,0.0,failed,0,US,0.0,0.0,1000.0,2010
118342,1601256887,HORROR/THRILLER FULL-LENGTH FEATURE FILM,Film & Video,Film & Video,USD,2010-10-25,6000.0,2010-09-18 06:53:55,0.0,failed,0,US,0.0,0.0,6000.0,2010
118348,1601287210,Kandi Meltdown Festival 2011 (Canceled),Indie Rock,Music,USD,2011-03-17,5000.0,2010-12-17 20:15:16,0.0,canceled,0,US,0.0,0.0,5000.0,2010
118369,1601396659,Photographing GLBT soldiers on active duty in Afghanistan,Photography,Photography,USD,2010-11-01,3000.0,2010-08-31 22:29:56,50.0,failed,1,US,50.0,50.0,3000.0,2010
118379,1601428446,"LUMI Mask- ""The Sleep Mask that Wakes You Up""",Product Design,Design,USD,2011-01-24,10000.0,2010-12-10 08:02:41,27753.02,successful,414,US,27753.02,27753.02,10000.0,2010
118472,1601885510,In Back of the Yards: A Documentary Film,Documentary,Film & Video,USD,2011-01-13,1500.0,2010-12-14 19:56:08,1510.0,successful,22,US,1510.0,1510.0,1500.0,2010
118623,1602640814,9000 Wolves Short Film Project,Shorts,Film & Video,USD,2010-11-11,300.0,2010-10-27 22:06:06,558.5,successful,12,US,558.5,558.5,300.0,2010
118702,1603037721,"""Sponsor a Dancer"": After School Dance for High School Students in San Diego ",Dance,Dance,USD,2010-08-03,2000.0,2010-07-02 23:24:09,2542.66,successful,42,US,2542.66,2542.66,2000.0,2010
118752,160328662,Our December,Shorts,Film & Video,USD,2010-09-23,2000.0,2010-08-24 07:10:15,350.0,failed,2,US,350.0,350.0,2000.0,2010
118761,1603321280,The Angeleno Short Film Fest at CINESPACE in Hollywood!,Shorts,Film & Video,USD,2010-07-11,2500.0,2010-05-27 04:34:11,70.0,failed,2,US,70.0,70.0,2500.0,2010
118788,1603441756,SocialPaintball.com presents Paintball Wars - Zombies,Film & Video,Film & Video,USD,2010-10-15,700.0,2010-10-05 15:38:49,0.0,failed,0,US,0.0,0.0,700.0,2010
118790,1603443763,Indy film seeks funds for the finish line!,Film & Video,Film & Video,USD,2011-02-28,3000.0,2010-11-30 14:32:14,345.0,failed,10,US,345.0,345.0,3000.0,2010
118813,160357781,Photographic Study of the Arctic,Photography,Photography,USD,2010-07-25,4000.0,2010-06-09 00:32:59,15.0,failed,1,US,15.0,15.0,4000.0,2010
118815,1603579550,100 Garden Challenge: Planting 100 Edible Gardens in 1 Weekend in West L.A.,Food,Food,USD,2010-04-23,1000.0,2010-03-24 02:39:51,1245.1,successful,55,US,1245.1,1245.1,1000.0,2010
118975,1604435520,Walking the Banana Pancake Trail,Photography,Photography,USD,2011-01-14,2000.0,2010-12-15 21:49:38,0.0,failed,0,US,0.0,0.0,2000.0,2010
118983,1604479082,In One Wind is making a RECORD!!,Indie Rock,Music,USD,2010-09-18,8000.0,2010-08-13 18:13:29,8205.0,successful,108,US,8205.0,8205.0,8000.0,2010
119017,1604627584,PocketKnife Music Video,Shorts,Film & Video,USD,2010-08-31,400.0,2010-08-10 19:50:28,430.0,successful,8,US,430.0,430.0,400.0,2010
119058,160481557,For Sale: A short film inspired by Hemingway,Shorts,Film & Video,USD,2010-12-07,250.0,2010-11-15 17:06:04,300.0,successful,10,US,300.0,300.0,250.0,2010
119074,1604873105,"Galiwango, Obulamu Bw'ekisodde, An animated Mountain Gorilla Conservation Film",Animation,Film & Video,USD,2010-09-18,35000.0,2010-08-19 22:53:13,0.0,failed,0,US,0.0,0.0,35000.0,2010
119145,1605297700,LOVERS AND FRIENDS ATLANTA - THE MOVIE (Canceled),Webseries,Film & Video,USD,2010-09-01,2000.0,2010-08-11 02:03:53,280.0,canceled,6,US,280.0,280.0,2000.0,2010
119156,160537161,White/Wakeman: Double the Fun!,Documentary,Film & Video,USD,2010-09-21,25.0,2010-09-07 05:33:48,28.0,successful,4,US,28.0,28.0,25.0,2010
119170,1605449426,L5 - A Hard Science Fiction Miniseries,Webseries,Film & Video,USD,2010-09-30,10000.0,2010-08-16 23:43:40,10400.54,successful,132,US,10400.54,10400.54,10000.0,2010
119270,1605979802,DIY  Costumefest: The Burning Man Edition AKA 500+ light up tutus go to Burning Man,Crafts,Crafts,USD,2010-07-30,4000.0,2010-07-14 00:27:37,767.77,failed,12,US,767.77,767.77,4000.0,2010
119283,1606053311,"""EPIC"" A Love Story (A Film By Will Jackson)",Shorts,Film & Video,USD,2011-02-11,15000.0,2010-11-13 03:57:40,0.0,failed,0,US,0.0,0.0,15000.0,2010
119306,1606148635,"Pimento Cheese, Please!: A film about the South's beloved spread",Food,Food,USD,2010-10-20,2500.0,2010-09-20 19:46:12,2625.0,successful,74,US,2625.0,2625.0,2500.0,2010
119311,1606179513,Ice Cream Club,Food,Food,USD,2010-05-17,220.0,2010-04-23 16:59:26,485.98,successful,27,US,485.98,485.98,220.0,2010
119312,1606183549,It Started with a Horse,Documentary,Film & Video,USD,2010-07-10,10000.0,2010-04-14 19:48:14,10001.0,successful,55,US,10001.0,10001.0,10000.0,2010
119398,1606580193,"Black Market Collective's Reservation CD, thanks to you! (Canceled)",World Music,Music,USD,2011-01-09,8000.0,2010-10-11 23:07:42,0.0,canceled,0,US,0.0,0.0,8000.0,2010
119427,1606703392,D.I.Y. Lounge TV: Showcasing The Best in Craft Culture,Webseries,Film & Video,USD,2010-06-20,12000.0,2010-03-22 03:05:56,2078.0,failed,57,US,2078.0,2078.0,12000.0,2010
119512,1607049337,"Fresh, Signed Copies of our Debut Album!!",Rock,Music,USD,2011-01-14,800.0,2010-12-28 19:26:36,800.0,successful,23,US,800.0,800.0,800.0,2010
119524,1607118110,Record and Release Everyday Jones' Sophomore CD,Music,Music,USD,2011-02-08,10000.0,2010-12-10 01:32:40,2266.77,failed,32,US,2266.77,2266.77,10000.0,2010
119551,1607273255,Signal Boost: A Free/Open Source Narrative,Nonfiction,Publishing,USD,2010-05-26,4600.0,2010-03-25 16:36:25,1508.0,failed,32,US,1508.0,1508.0,4600.0,2010
119558,1607319866,The End of the World As We Knew It -Special Edition DVD,Shorts,Film & Video,USD,2010-05-10,5000.0,2010-03-03 01:11:24,1790.0,failed,83,US,1790.0,1790.0,5000.0,2010
119647,1607780424,"PURPLE HAZE ""An UN-alien's Guide to finding OUR Republic"" Book 1 Concealed & Revealed",Nonfiction,Publishing,USD,2010-09-15,8000.0,2010-07-31 06:02:19,51.0,failed,2,US,51.0,51.0,8000.0,2010
119832,1608700879,"""JUAN AND EMMET""  is the name of an independent film that we need money to finish.",Film & Video,Film & Video,USD,2010-10-04,10500.0,2010-08-20 04:12:53,0.0,failed,0,US,0.0,0.0,10500.0,2010
119848,1608805412,TWELVE DARK NOONS,Shorts,Film & Video,USD,2010-07-01,3500.0,2010-04-28 18:00:08,4846.0,successful,85,US,4846.0,4846.0,3500.0,2010
119887,1609012751,All Natural Body Care Products,Product Design,Design,USD,2011-01-14,800.0,2010-11-30 04:53:39,46.0,failed,4,US,46.0,46.0,800.0,2010
119967,160938521,Seven Days in Haiti,Documentary,Film & Video,USD,2010-11-05,10000.0,2010-09-18 01:27:37,0.0,failed,0,US,0.0,0.0,10000.0,2010
119970,1609395988,The Bus Stop: a short film written and directed by Terrell Rice (Canceled),Shorts,Film & Video,USD,2010-06-09,5000.0,2010-04-23 01:32:03,0.0,canceled,0,US,0.0,0.0,5000.0,2010
119994,1609515344,Metalhead Motion Pictures presents SHOREHAM,Documentary,Film & Video,USD,2010-10-31,5000.0,2010-09-09 21:56:46,1525.0,failed,12,US,1525.0,1525.0,5000.0,2010
120032,1609692531,Hungry Rats -- an avant-garde noir novel,Fiction,Publishing,USD,2010-05-06,3200.0,2010-02-05 13:22:22,4022.28,successful,50,US,4022.28,4022.28,3200.0,2010
120044,1609750727,The Pigeon PODS of Red Lahore - A Travelling Exhibition,Art,Art,USD,2010-09-18,2000.0,2010-08-03 05:18:30,2361.0,successful,59,US,2361.0,2361.0,2000.0,2010
120070,1609843299,"""The Dig"": A FutureStates Online/TV Short Film",Shorts,Film & Video,USD,2010-09-04,800.0,2010-08-04 19:48:20,440.0,failed,8,US,440.0,440.0,800.0,2010
120110,1610080554,Nate Moore Records a Worship CD!,Music,Music,USD,2010-05-02,1200.0,2010-03-01 20:43:18,1240.0,successful,29,US,1240.0,1240.0,1200.0,2010
120174,1610373047,"Get Me To Greece to Sing ""A Wonderland""!",Theater,Theater,USD,2010-11-26,3200.0,2010-10-25 17:08:32,3200.0,successful,56,US,3200.0,3200.0,3200.0,2010
120291,1610949287,Shanghai Portrait Project,Documentary,Film & Video,USD,2010-07-10,8650.0,2010-06-08 11:38:38,2475.0,failed,21,US,2475.0,2475.0,8650.0,2010
120306,161101001,Flood Tide,Narrative Film,Film & Video,USD,2010-07-21,10000.0,2010-05-11 17:25:00,10406.78,successful,167,US,10406.78,10406.78,10000.0,2010
120318,1611088885,Frankie Banali / QUIET RIOT Documentary,Documentary,Film & Video,USD,2010-09-03,20000.0,2010-07-13 05:20:44,23691.66,successful,159,US,23691.66,23691.66,20000.0,2010
120344,1611249499,Keep Your Baggage With You (Off-Broadway Play),Theater,Theater,USD,2010-08-08,2000.0,2010-07-21 07:12:40,57.0,failed,3,US,57.0,57.0,2000.0,2010
120351,1611292417,Red Light Winter by Adam Rapp,Theater,Theater,USD,2010-10-02,4000.0,2010-08-19 22:30:29,520.0,failed,10,US,520.0,520.0,4000.0,2010
120395,1611484248,At the Arctic Circle: wet plate photography (Canceled),Photography,Photography,USD,2011-02-28,10000.0,2010-11-30 20:41:23,335.0,canceled,5,US,335.0,335.0,10000.0,2010
120459,1611886740,"Running of the Bells: Improvised Cello-led recording with Tenor, Conn-O-Sax & Drums",Jazz,Music,USD,2010-04-30,2000.0,2010-02-21 08:44:16,2179.0,successful,36,US,2179.0,2179.0,2000.0,2010
120550,1612367541,C'ood: art project searches for the common good at ArtPrize (Canceled),Illustration,Art,USD,2010-09-02,14645.0,2010-08-02 13:37:09,0.0,canceled,0,US,0.0,0.0,14645.0,2010
